,subject_id_within_expert_type,trial_nr,block_nr,batch_block,instr_type,trial_type,instruction_grid_mode,n_instruction_patches,catch_trial,batch,layer,kernel_size,channel,query_order,correct,conf_rating,RT,timeout,response,correct_response,query_image_a,query_image_b,old_trial_nr,old_block_nr,seed,unit_name,condition_name,abs_conf_rating,subject_id,expert_level
2923,1,115,14,c,natural,main,max_max,9,False,1,layer_6,0,channel_0,max_min,True,-3,3.5474891662597656,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_0/channel_0/natural_images/batch_1/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_0/channel_0/natural_images/batch_1/min_0.png,,,42,"4e, 1x1 ",Max-9,3,11,naive
2924,1,116,14,c,natural,main,max_max,9,False,1,layer_6,2,channel_0,min_max,True,3,9.124890089035032,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_2/channel_0/natural_images/batch_1/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_2/channel_0/natural_images/batch_1/max_9.png,,,42,"4e, 5x5 ",Max-9,3,11,naive
2925,1,117,14,c,natural,main,max_max,9,False,1,layer_2,2,channel_0,max_min,True,-2,5.4912071228027335,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_2/kernel_size_2/channel_0/natural_images/batch_1/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_2/kernel_size_2/channel_0/natural_images/batch_1/min_0.png,,,42,"4a, 5x5 ",Max-9,2,11,naive
2926,1,118,14,c,natural,main,max_max,9,False,1,layer_6,3,channel_0,max_min,True,-3,4.016279220581056,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_3/channel_0/natural_images/batch_1/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_3/channel_0/natural_images/batch_1/min_0.png,,,42,"4e, P ",Max-9,3,11,naive
2927,1,119,14,c,natural,main,max_max,9,False,1,layer_2,1,channel_0,min_max,True,1,9.807782173156738,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_2/kernel_size_1/channel_0/natural_images/batch_1/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_2/kernel_size_1/channel_0/natural_images/batch_1/max_9.png,,,42,"4a, 3x3 ",Max-9,1,11,naive
2928,1,120,14,c,natural,main,max_max,9,False,1,layer_8,0,channel_0,max_min,False,1,14.432105302810669,False,b,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_8/kernel_size_0/channel_0/natural_images/batch_1/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_8/kernel_size_0/channel_0/natural_images/batch_1/min_0.png,,,42,"5b, 1x1 ",Max-9,1,11,naive
2929,1,121,14,e,natural,main,max_max,9,True,0,layer_2,1,channel_0,min_max,True,3,3.5981442928314213,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_e/channel/sampled_trials/layer_2/kernel_size_1/channel_0/natural_images/batch_0/min_4.png,../stimuli_ablation_study_September_10_stimuli/batch_block_e/channel/sampled_trials/layer_2/kernel_size_1/channel_0/natural_images/batch_0/max_6.png,,,42,"4a, 3x3 ",Max-9,3,11,naive
2930,1,122,14,c,natural,main,max_max,9,False,1,layer_4,3,channel_0,max_min,True,-2,5.373140335083008,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_1/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_1/min_0.png,,,42,"4c, P ",Max-9,2,11,naive
2931,1,123,14,c,natural,main,max_max,9,False,1,layer_0,1,channel_0,min_max,False,-1,8.282960176467897,False,a,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_0/kernel_size_1/channel_0/natural_images/batch_1/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_0/kernel_size_1/channel_0/natural_images/batch_1/max_9.png,,,42,"3a, 3x3 ",Max-9,1,11,naive
2932,1,124,14,e,natural,main,max_max,9,True,0,layer_0,3,channel_0,min_max,False,-1,19.30952405929565,False,a,b,../stimuli_ablation_study_September_10_stimuli/batch_block_e/channel/sampled_trials/layer_0/kernel_size_3/channel_0/natural_images/batch_0/min_5.png,../stimuli_ablation_study_September_10_stimuli/batch_block_e/channel/sampled_trials/layer_0/kernel_size_3/channel_0/natural_images/batch_0/max_0.png,,,42,"3a, P ",Max-9,1,11,naive
2933,1,125,14,c,natural,main,max_max,9,False,1,layer_0,3,channel_0,max_min,True,-1,10.508629322052002,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_0/kernel_size_3/channel_0/natural_images/batch_1/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_0/kernel_size_3/channel_0/natural_images/batch_1/min_0.png,,,42,"3a, P ",Max-9,1,11,naive
2934,1,126,15,c,optimized,main,max_max,9,False,2,layer_0,0,channel_0,max_min,True,-1,6.594337224960327,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_0/kernel_size_0/channel_0/natural_images/batch_2/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_0/kernel_size_0/channel_0/natural_images/batch_2/min_0.png,,,42,"3a, 1x1 ",Max-9,1,11,naive
2935,1,127,15,c,optimized,main,max_max,9,False,2,layer_4,3,channel_0,min_max,True,1,9.548173189163206,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_2/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_2/max_9.png,,,42,"4c, P ",Max-9,1,11,naive
2936,1,128,15,c,optimized,main,max_max,9,False,2,layer_6,0,channel_0,max_min,True,-1,10.21527099609375,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_0/channel_0/natural_images/batch_2/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_0/channel_0/natural_images/batch_2/min_0.png,,,42,"4e, 1x1 ",Max-9,1,11,naive
2937,1,129,15,c,optimized,main,max_max,9,False,2,layer_8,0,channel_0,max_min,True,-2,3.622929334640503,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_8/kernel_size_0/channel_0/natural_images/batch_2/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_8/kernel_size_0/channel_0/natural_images/batch_2/min_0.png,,,42,"5b, 1x1 ",Max-9,2,11,naive
2938,1,130,15,c,optimized,main,max_max,9,False,2,layer_2,0,channel_0,max_min,False,1,2.733341217041016,False,b,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_2/kernel_size_0/channel_0/natural_images/batch_2/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_2/kernel_size_0/channel_0/natural_images/batch_2/min_0.png,,,42,"4a, 1x1 ",Max-9,1,11,naive
2939,1,131,15,c,optimized,main,max_max,9,False,2,layer_4,0,channel_0,min_max,True,2,4.889689207077026,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_4/kernel_size_0/channel_0/natural_images/batch_2/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_4/kernel_size_0/channel_0/natural_images/batch_2/max_9.png,,,42,"4c, 1x1 ",Max-9,2,11,naive
2940,1,132,15,c,optimized,main,max_max,9,False,2,layer_0,1,channel_0,min_max,False,-1,11.518484115600586,False,a,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_0/kernel_size_1/channel_0/natural_images/batch_2/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_0/kernel_size_1/channel_0/natural_images/batch_2/max_9.png,,,42,"3a, 3x3 ",Max-9,1,11,naive
2941,1,133,15,c,optimized,main,max_max,9,False,2,layer_8,2,channel_0,min_max,True,1,5.724053144454956,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_8/kernel_size_2/channel_0/natural_images/batch_2/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_8/kernel_size_2/channel_0/natural_images/batch_2/max_9.png,,,42,"5b, 5x5 ",Max-9,1,11,naive
2942,1,134,15,e,optimized,main,max_max,9,True,0,layer_6,0,channel_0,min_max,True,3,5.856802225112915,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_e/channel/sampled_trials/layer_6/kernel_size_0/channel_0/optimized_images/min_6.png,../stimuli_ablation_study_September_10_stimuli/batch_block_e/channel/sampled_trials/layer_6/kernel_size_0/channel_0/optimized_images/max_1.png,,,42,"4e, 1x1 ",Max-9,3,11,naive
2943,1,135,15,c,optimized,main,max_max,9,False,2,layer_0,3,channel_0,min_max,True,2,6.3194332122802725,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_0/kernel_size_3/channel_0/natural_images/batch_2/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_0/kernel_size_3/channel_0/natural_images/batch_2/max_9.png,,,42,"3a, P ",Max-9,2,11,naive
2944,1,136,15,c,optimized,main,max_max,9,False,2,layer_0,2,channel_0,min_max,True,1,5.882702350616455,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_0/kernel_size_2/channel_0/natural_images/batch_2/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_0/kernel_size_2/channel_0/natural_images/batch_2/max_9.png,,,42,"3a, 5x5 ",Max-9,1,11,naive
2945,1,137,15,e,optimized,main,max_max,9,True,0,layer_4,0,channel_0,max_min,True,-3,2.44092321395874,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_e/channel/sampled_trials/layer_4/kernel_size_0/channel_0/optimized_images/max_2.png,../stimuli_ablation_study_September_10_stimuli/batch_block_e/channel/sampled_trials/layer_4/kernel_size_0/channel_0/optimized_images/min_4.png,,,42,"4c, 1x1 ",Max-9,3,11,naive
2946,1,138,16,e,natural,main,max_max,9,True,0,layer_2,3,channel_0,max_min,True,-3,2.9617900848388667,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_e/channel/sampled_trials/layer_2/kernel_size_3/channel_0/natural_images/batch_0/max_1.png,../stimuli_ablation_study_September_10_stimuli/batch_block_e/channel/sampled_trials/layer_2/kernel_size_3/channel_0/natural_images/batch_0/min_9.png,,,42,"4a, P ",Max-9,3,11,naive
2947,1,139,16,c,natural,main,max_max,9,False,1,layer_8,2,channel_0,min_max,True,1,7.565025091171265,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_8/kernel_size_2/channel_0/natural_images/batch_1/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_8/kernel_size_2/channel_0/natural_images/batch_1/max_9.png,,,42,"5b, 5x5 ",Max-9,1,11,naive
2948,1,140,16,c,natural,main,max_max,9,False,1,layer_4,2,channel_0,max_min,False,1,8.225726127624513,False,b,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_4/kernel_size_2/channel_0/natural_images/batch_1/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_4/kernel_size_2/channel_0/natural_images/batch_1/min_0.png,,,42,"4c, 5x5 ",Max-9,1,11,naive
2949,1,141,16,e,natural,main,max_max,9,True,0,layer_0,2,channel_0,min_max,False,-2,9.14923906326294,False,a,b,../stimuli_ablation_study_September_10_stimuli/batch_block_e/channel/sampled_trials/layer_0/kernel_size_2/channel_0/natural_images/batch_0/min_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_e/channel/sampled_trials/layer_0/kernel_size_2/channel_0/natural_images/batch_0/max_8.png,,,42,"3a, 5x5 ",Max-9,2,11,naive
2950,1,142,16,c,natural,main,max_max,9,False,1,layer_8,1,channel_0,max_min,True,-2,7.6801702976226816,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_8/kernel_size_1/channel_0/natural_images/batch_1/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_8/kernel_size_1/channel_0/natural_images/batch_1/min_0.png,,,42,"5b, 3x3 ",Max-9,2,11,naive
2951,1,143,16,c,natural,main,max_max,9,False,1,layer_0,2,channel_0,min_max,True,1,13.882155179977415,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_0/kernel_size_2/channel_0/natural_images/batch_1/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_0/kernel_size_2/channel_0/natural_images/batch_1/max_9.png,,,42,"3a, 5x5 ",Max-9,1,11,naive
2952,1,144,16,c,natural,main,max_max,9,False,1,layer_8,3,channel_0,min_max,False,-1,17.930939197540287,False,a,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_8/kernel_size_3/channel_0/natural_images/batch_1/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_8/kernel_size_3/channel_0/natural_images/batch_1/max_9.png,,,42,"5b, P ",Max-9,1,11,naive
2953,1,145,16,c,natural,main,max_max,9,False,1,layer_2,0,channel_0,max_min,True,-2,6.689996004104613,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_2/kernel_size_0/channel_0/natural_images/batch_1/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_2/kernel_size_0/channel_0/natural_images/batch_1/min_0.png,,,42,"4a, 1x1 ",Max-9,2,11,naive
2954,1,146,16,c,natural,main,max_max,9,False,1,layer_4,0,channel_0,min_max,True,1,5.446910381317139,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_4/kernel_size_0/channel_0/natural_images/batch_1/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_4/kernel_size_0/channel_0/natural_images/batch_1/max_9.png,,,42,"4c, 1x1 ",Max-9,1,11,naive
2955,1,147,16,c,natural,main,max_max,9,False,1,layer_2,3,channel_0,min_max,True,1,6.898257255554199,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_2/kernel_size_3/channel_0/natural_images/batch_1/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_2/kernel_size_3/channel_0/natural_images/batch_1/max_9.png,,,42,"4a, P ",Max-9,1,11,naive
2956,1,148,16,c,natural,main,max_max,9,False,1,layer_4,1,channel_0,min_max,True,2,5.013538122177124,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_4/kernel_size_1/channel_0/natural_images/batch_1/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_4/kernel_size_1/channel_0/natural_images/batch_1/max_9.png,,,42,"4c, 3x3 ",Max-9,2,11,naive
2957,1,149,16,c,natural,main,max_max,9,False,1,layer_6,1,channel_0,max_min,True,-2,6.758962154388428,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_1/channel_0/natural_images/batch_1/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_1/channel_0/natural_images/batch_1/min_0.png,,,42,"4e, 3x3 ",Max-9,2,11,naive
2958,1,150,17,e,optimized,main,max_max,9,True,0,layer_8,3,channel_0,max_min,True,-3,10.352308034896849,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_e/channel/sampled_trials/layer_8/kernel_size_3/channel_0/optimized_images/max_4.png,../stimuli_ablation_study_September_10_stimuli/batch_block_e/channel/sampled_trials/layer_8/kernel_size_3/channel_0/optimized_images/min_6.png,,,42,"5b, P ",Max-9,3,11,naive
2959,1,151,17,c,optimized,main,max_max,9,False,2,layer_6,3,channel_0,min_max,False,-1,9.525391340255736,False,a,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_3/channel_0/natural_images/batch_2/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_3/channel_0/natural_images/batch_2/max_9.png,,,42,"4e, P ",Max-9,1,11,naive
2960,1,152,17,c,optimized,main,max_max,9,False,2,layer_6,1,channel_0,max_min,True,-2,8.264103174209595,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_1/channel_0/natural_images/batch_2/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_1/channel_0/natural_images/batch_2/min_0.png,,,42,"4e, 3x3 ",Max-9,2,11,naive
2961,1,153,17,c,optimized,main,max_max,9,False,2,layer_4,1,channel_0,min_max,False,-1,4.6307573318481445,False,a,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_4/kernel_size_1/channel_0/natural_images/batch_2/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_4/kernel_size_1/channel_0/natural_images/batch_2/max_9.png,,,42,"4c, 3x3 ",Max-9,1,11,naive
2962,1,154,17,c,optimized,main,max_max,9,False,2,layer_4,2,channel_0,max_min,True,-1,10.317487239837646,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_4/kernel_size_2/channel_0/natural_images/batch_2/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_4/kernel_size_2/channel_0/natural_images/batch_2/min_0.png,,,42,"4c, 5x5 ",Max-9,1,11,naive
2963,1,155,17,e,optimized,main,max_max,9,True,0,layer_4,1,channel_0,min_max,True,2,8.350486993789673,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_e/channel/sampled_trials/layer_4/kernel_size_1/channel_0/optimized_images/min_3.png,../stimuli_ablation_study_September_10_stimuli/batch_block_e/channel/sampled_trials/layer_4/kernel_size_1/channel_0/optimized_images/max_1.png,,,42,"4c, 3x3 ",Max-9,2,11,naive
2964,1,156,17,c,optimized,main,max_max,9,False,2,layer_8,3,channel_0,max_min,True,-1,9.240133047103884,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_8/kernel_size_3/channel_0/natural_images/batch_2/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_8/kernel_size_3/channel_0/natural_images/batch_2/min_0.png,,,42,"5b, P ",Max-9,1,11,naive
2965,1,157,17,c,optimized,main,max_max,9,False,2,layer_6,2,channel_0,min_max,True,1,14.15742802619934,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_2/channel_0/natural_images/batch_2/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_6/kernel_size_2/channel_0/natural_images/batch_2/max_9.png,,,42,"4e, 5x5 ",Max-9,1,11,naive
2966,1,158,17,c,optimized,main,max_max,9,False,2,layer_2,3,channel_0,min_max,False,-1,8.19132137298584,False,a,b,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_2/kernel_size_3/channel_0/natural_images/batch_2/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_2/kernel_size_3/channel_0/natural_images/batch_2/max_9.png,,,42,"4a, P ",Max-9,1,11,naive
2967,1,159,17,c,optimized,main,max_max,9,False,2,layer_2,2,channel_0,max_min,True,-1,10.5021071434021,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_2/kernel_size_2/channel_0/natural_images/batch_2/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_2/kernel_size_2/channel_0/natural_images/batch_2/min_0.png,,,42,"4a, 5x5 ",Max-9,1,11,naive
2968,1,160,17,c,optimized,main,max_max,9,False,2,layer_8,1,channel_0,max_min,True,-1,13.451282262802124,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_8/kernel_size_1/channel_0/natural_images/batch_2/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_8/kernel_size_1/channel_0/natural_images/batch_2/min_0.png,,,42,"5b, 3x3 ",Max-9,1,11,naive
2969,1,161,17,c,optimized,main,max_max,9,False,2,layer_2,1,channel_0,max_min,True,-1,7.342782258987428,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_2/kernel_size_1/channel_0/natural_images/batch_2/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_c/channel/sampled_trials/layer_2/kernel_size_1/channel_0/natural_images/batch_2/min_0.png,,,42,"4a, 3x3 ",Max-9,1,11,naive
2970,1,162,18,g,natural,practice,min_max,9,False,0,layer_8,3,channel_0,min_max,True,2,20.722462177276608,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_g/channel/sampled_trials/layer_8/kernel_size_3/channel_0/natural_images/batch_0/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_g/channel/sampled_trials/layer_8/kernel_size_3/channel_0/natural_images/batch_0/max_9.png,,,42,"5b, P ",Min-Max-9,2,11,naive
2971,1,163,18,g,natural,practice,min_max,9,False,0,layer_0,3,channel_0,min_max,True,3,4.1071531772613525,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_g/channel/sampled_trials/layer_0/kernel_size_3/channel_0/natural_images/batch_0/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_g/channel/sampled_trials/layer_0/kernel_size_3/channel_0/natural_images/batch_0/max_9.png,,,42,"3a, P ",Min-Max-9,3,11,naive
2972,1,164,18,g,natural,practice,min_max,9,False,0,layer_6,2,channel_0,max_min,True,-3,6.7925851345062265,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_g/channel/sampled_trials/layer_6/kernel_size_2/channel_0/natural_images/batch_0/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_g/channel/sampled_trials/layer_6/kernel_size_2/channel_0/natural_images/batch_0/min_0.png,,,42,"4e, 5x5 ",Min-Max-9,3,11,naive
2973,1,165,19,f,optimized,practice,min_max,9,False,0,layer_4,0,channel_0,min_max,True,2,9.171475172042848,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_f/channel/sampled_trials/layer_4/kernel_size_0/channel_0/natural_images/batch_0/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_f/channel/sampled_trials/layer_4/kernel_size_0/channel_0/natural_images/batch_0/max_9.png,,,42,"4c, 1x1 ",Min-Max-9,2,11,naive
2974,1,166,19,f,optimized,practice,min_max,9,False,0,layer_2,0,channel_0,max_min,False,1,10.460197210311891,False,b,a,../stimuli_ablation_study_September_10_stimuli/batch_block_f/channel/sampled_trials/layer_2/kernel_size_0/channel_0/natural_images/batch_0/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_f/channel/sampled_trials/layer_2/kernel_size_0/channel_0/natural_images/batch_0/min_0.png,,,42,"4a, 1x1 ",Min-Max-9,1,11,naive
2975,1,167,19,f,optimized,practice,min_max,9,False,0,layer_6,2,channel_0,max_min,True,-1,12.746926307678224,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_f/channel/sampled_trials/layer_6/kernel_size_2/channel_0/natural_images/batch_0/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_f/channel/sampled_trials/layer_6/kernel_size_2/channel_0/natural_images/batch_0/min_0.png,,,42,"4e, 5x5 ",Min-Max-9,1,11,naive
2976,1,168,20,d,natural,main,min_max,9,False,1,layer_6,0,channel_0,max_min,True,-2,15.354303121566772,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_d/channel/sampled_trials/layer_6/kernel_size_0/channel_0/natural_images/batch_1/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_d/channel/sampled_trials/layer_6/kernel_size_0/channel_0/natural_images/batch_1/min_0.png,,,42,"4e, 1x1 ",Min-Max-9,2,11,naive
2977,1,169,20,d,natural,main,min_max,9,False,1,layer_4,3,channel_0,min_max,True,3,9.621070146560667,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_d/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_1/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_d/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_1/max_9.png,,,42,"4c, P ",Min-Max-9,3,11,naive
2978,1,170,20,d,natural,main,min_max,9,False,1,layer_6,3,channel_0,min_max,True,1,10.267224073410032,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_d/channel/sampled_trials/layer_6/kernel_size_3/channel_0/natural_images/batch_1/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_d/channel/sampled_trials/layer_6/kernel_size_3/channel_0/natural_images/batch_1/max_9.png,,,42,"4e, P ",Min-Max-9,1,11,naive
2979,1,171,20,d,natural,main,min_max,9,False,1,layer_2,0,channel_0,max_min,True,-3,8.566960096359253,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_d/channel/sampled_trials/layer_2/kernel_size_0/channel_0/natural_images/batch_1/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_d/channel/sampled_trials/layer_2/kernel_size_0/channel_0/natural_images/batch_1/min_0.png,,,42,"4a, 1x1 ",Min-Max-9,3,11,naive
2980,1,172,20,d,natural,main,min_max,9,False,1,layer_4,1,channel_0,min_max,True,3,12.00165605545044,False,b,b,../stimuli_ablation_study_September_10_stimuli/batch_block_d/channel/sampled_trials/layer_4/kernel_size_1/channel_0/natural_images/batch_1/min_0.png,../stimuli_ablation_study_September_10_stimuli/batch_block_d/channel/sampled_trials/layer_4/kernel_size_1/channel_0/natural_images/batch_1/max_9.png,,,42,"4c, 3x3 ",Min-Max-9,3,11,naive
2981,1,173,20,d,natural,main,min_max,9,False,1,layer_4,2,channel_0,max_min,True,-3,5.2330710887908936,False,a,a,../stimuli_ablation_study_September_10_stimuli/batch_block_d/channel/sampled_trials/layer_4/kernel_size_2/channel_0/natural_images/batch_1/max_9.png,../stimuli_ablation_study_September_10_stimuli/batch_block_d/channel/sampled_trials/layer_4/kernel_size_2/channel_0/natural_images/batch_1/min_0.png,,,42,"4c, 5x5 ",Min-Max-9,3,11,naive
